task_name,model,hf_subset,languages,main_score,map_at_1,map_at_10,map_at_100,map_at_1000,map_at_20,map_at_3,map_at_5,mrr_at_1,mrr_at_10,mrr_at_100,mrr_at_1000,mrr_at_20,mrr_at_3,mrr_at_5,nauc_map_at_1000_diff1,nauc_map_at_1000_max,nauc_map_at_1000_std,nauc_map_at_100_diff1,nauc_map_at_100_max,nauc_map_at_100_std,nauc_map_at_10_diff1,nauc_map_at_10_max,nauc_map_at_10_std,nauc_map_at_1_diff1,nauc_map_at_1_max,nauc_map_at_1_std,nauc_map_at_20_diff1,nauc_map_at_20_max,nauc_map_at_20_std,nauc_map_at_3_diff1,nauc_map_at_3_max,nauc_map_at_3_std,nauc_map_at_5_diff1,nauc_map_at_5_max,nauc_map_at_5_std,nauc_mrr_at_1000_diff1,nauc_mrr_at_1000_max,nauc_mrr_at_1000_std,nauc_mrr_at_100_diff1,nauc_mrr_at_100_max,nauc_mrr_at_100_std,nauc_mrr_at_10_diff1,nauc_mrr_at_10_max,nauc_mrr_at_10_std,nauc_mrr_at_1_diff1,nauc_mrr_at_1_max,nauc_mrr_at_1_std,nauc_mrr_at_20_diff1,nauc_mrr_at_20_max,nauc_mrr_at_20_std,nauc_mrr_at_3_diff1,nauc_mrr_at_3_max,nauc_mrr_at_3_std,nauc_mrr_at_5_diff1,nauc_mrr_at_5_max,nauc_mrr_at_5_std,nauc_ndcg_at_1000_diff1,nauc_ndcg_at_1000_max,nauc_ndcg_at_1000_std,nauc_ndcg_at_100_diff1,nauc_ndcg_at_100_max,nauc_ndcg_at_100_std,nauc_ndcg_at_10_diff1,nauc_ndcg_at_10_max,nauc_ndcg_at_10_std,nauc_ndcg_at_1_diff1,nauc_ndcg_at_1_max,nauc_ndcg_at_1_std,nauc_ndcg_at_20_diff1,nauc_ndcg_at_20_max,nauc_ndcg_at_20_std,nauc_ndcg_at_3_diff1,nauc_ndcg_at_3_max,nauc_ndcg_at_3_std,nauc_ndcg_at_5_diff1,nauc_ndcg_at_5_max,nauc_ndcg_at_5_std,nauc_precision_at_1000_diff1,nauc_precision_at_1000_max,nauc_precision_at_1000_std,nauc_precision_at_100_diff1,nauc_precision_at_100_max,nauc_precision_at_100_std,nauc_precision_at_10_diff1,nauc_precision_at_10_max,nauc_precision_at_10_std,nauc_precision_at_1_diff1,nauc_precision_at_1_max,nauc_precision_at_1_std,nauc_precision_at_20_diff1,nauc_precision_at_20_max,nauc_precision_at_20_std,nauc_precision_at_3_diff1,nauc_precision_at_3_max,nauc_precision_at_3_std,nauc_precision_at_5_diff1,nauc_precision_at_5_max,nauc_precision_at_5_std,nauc_recall_at_1000_diff1,nauc_recall_at_1000_max,nauc_recall_at_1000_std,nauc_recall_at_100_diff1,nauc_recall_at_100_max,nauc_recall_at_100_std,nauc_recall_at_10_diff1,nauc_recall_at_10_max,nauc_recall_at_10_std,nauc_recall_at_1_diff1,nauc_recall_at_1_max,nauc_recall_at_1_std,nauc_recall_at_20_diff1,nauc_recall_at_20_max,nauc_recall_at_20_std,nauc_recall_at_3_diff1,nauc_recall_at_3_max,nauc_recall_at_3_std,nauc_recall_at_5_diff1,nauc_recall_at_5_max,nauc_recall_at_5_std,ndcg_at_1,ndcg_at_10,ndcg_at_100,ndcg_at_1000,ndcg_at_20,ndcg_at_3,ndcg_at_5,precision_at_1,precision_at_10,precision_at_100,precision_at_1000,precision_at_20,precision_at_3,precision_at_5,recall_at_1,recall_at_10,recall_at_100,recall_at_1000,recall_at_20,recall_at_3,recall_at_5
ArguAna,abhinand/medical-bge-large-v0,default,eng-Latn,0.63807,0.39829,0.55862,0.56458,0.56462,0.56348,0.51968,0.54582,0.4061166429587482,0.5616363543995138,0.5675242577566443,0.5675679133527795,0.5664308206266838,0.5225225225225235,0.5487671882408742,0.17866248109984434,-0.03996381231452509,-0.0566757984403135,0.17864645532999526,-0.039887519450941385,-0.05657859898790521,0.175193329734779,-0.041250475597287124,-0.05750083418339177,0.20499873457648002,-0.061255465777963605,-0.08495637173473457,0.17839095042183525,-0.039720537092694325,-0.05588222462526809,0.17903361185272698,-0.03778635951768943,-0.058162665500387394,0.17860994472247277,-0.03602376572310178,-0.05483729189251521,0.15561802816313905,-0.058428585163863234,-0.05799546895679368,0.15560545879423449,-0.058349558106969485,-0.05789811043638392,0.15250705240023027,-0.05915125445493336,-0.05892441738268328,0.1836867413597465,-0.07547926735029763,-0.0840241899914856,0.15543742025018537,-0.05811268978247285,-0.05719713637558524,0.15536069940805497,-0.05730469403823053,-0.059528144765093646,0.1563697085040569,-0.054077704774828386,-0.05627567807915209,0.17458294185973386,-0.03629456389228521,-0.04957944755507659,0.1738607851586221,-0.03469124813127638,-0.046708332356709896,0.16052724354258344,-0.04016423795011333,-0.04980327597201013,0.20499873457648002,-0.061255465777963605,-0.08495637173473457,0.1723105386396191,-0.03379200889185708,-0.04184773771319677,0.1719591408097118,-0.030669448827144417,-0.05106666037302412,0.16971344634271518,-0.026816409039905027,-0.04407004854090666,0.01637446050890112,0.31242936705324187,0.6279171280927037,-0.009249850161152198,0.3159632180353926,0.6508488571596621,0.04153818783974167,-0.04498087327615688,0.00450129802615995,0.20499873457648002,-0.061255465777963605,-0.08495637173473457,0.09858570358117992,0.06820933586160872,0.23451638106193812,0.1483530513213741,-0.006569659450657621,-0.02748823637209727,0.12894204159151676,0.01518580898257142,0.005256617210118555,0.01637446050887491,0.312429367053221,0.6279171280926418,-0.009249850161176769,0.3159632180353664,0.6508488571596659,0.041538187839741024,-0.04498087327615623,0.004501298026160823,0.20499873457648002,-0.061255465777963605,-0.08495637173473457,0.0985857035811839,0.06820933586160659,0.23451638106193712,0.14835305132137389,-0.006569659450657621,-0.027488236372097272,0.12894204159151687,0.015185808982571415,0.005256617210118216,0.39829,0.63807,0.66215,0.6631,0.65502,0.56004,0.60703,0.39829,0.08869,0.00989,0.001,0.04762,0.2257,0.15818,0.39829,0.88691,0.98933,0.99644,0.95235,0.6771,0.7909
PublicHealthQA,medical-bge-large-mix0,english,eng-Latn,0.81861,0.67442,0.77438,0.77596,0.776,0.77486,0.75969,0.76812,0.6744186046511628,0.7743770764119599,0.7759560724347215,0.7759997863707244,0.7748615725359909,0.75968992248062,0.7681201550387594,0.6306827149443189,0.4089102075574487,-0.09246682919232285,0.6307359976607316,0.40904211384989553,-0.09222303670782792,0.6310611084184946,0.4086593391244314,-0.09629118216447514,0.6521704876407811,0.37913080605369925,-0.12271882570071398,0.6308337396341717,0.40936859115618945,-0.09219264526258295,0.6175175509617943,0.4033474597500595,-0.10273309073570565,0.6240815061831265,0.41120358574875304,-0.07605237515214576,0.63067957195275,0.4089112379081926,-0.09246492487249779,0.630733255814114,0.4090441352910214,-0.09221930063015338,0.6310611084184946,0.4086593391244314,-0.09629118216447514,0.6521704876407811,0.37913080605369925,-0.12271882570071398,0.6308337396341717,0.40936859115618945,-0.09219264526258295,0.6175175509617943,0.4033474597500595,-0.10273309073570565,0.6240815061831265,0.41120358574875304,-0.07605237515214576,0.628258154789547,0.41609097003700857,-0.08268688849529103,0.6295709042479417,0.419269050816413,-0.07679407606411721,0.6288539121656791,0.42203293240035683,-0.08896824867745806,0.6521704876407811,0.37913080605369925,-0.12271882570071398,0.6279182599708295,0.42501620700975273,-0.072425498390729,0.6004882421724467,0.4112551800762573,-0.09194974899431056,0.6124509979557448,0.42772712755488695,-0.036827457121840705,1.0,1.0,1.0,0.8694497153700163,1.0,1.0,0.6204628010601786,0.5812785868170142,-0.03489498237560906,0.6521704876407811,0.37913080605369925,-0.12271882570071398,0.6058407513116223,0.6468274685791708,0.2101600784044817,0.5132487845149375,0.4499078890622485,-0.03626024587676648,0.5369101865431487,0.5404015657652633,0.2416313665477115,,,,0.8694497153700049,1.0,1.0,0.6204628010601845,0.5812785868170173,-0.03489498237560623,0.6521704876407811,0.37913080605369925,-0.12271882570071398,0.6058407513116235,0.6468274685791747,0.2101600784044792,0.5132487845149379,0.44990788906224854,-0.036260245876765344,0.5369101865431507,0.5404015657652657,0.24163136654771517,0.67442,0.81861,0.82702,0.82784,0.82018,0.78986,0.80463,0.67442,0.09535,0.00994,0.001,0.04797,0.29264,0.18256,0.67442,0.95349,0.99419,1.0,0.9593,0.87791,0.91279
MedicalQARetrieval,medical-bge-large-mix0,default,eng-Latn,0.74089,0.60352,0.69637,0.70046,0.70062,0.6991,0.67594,0.68742,0.603515625,0.6963723803323401,0.7004645459328078,0.7006179043246312,0.6991044512339906,0.6759440104166647,0.6874186197916654,0.6187713569827162,0.4318787719827908,-0.017413546246681302,0.6185378784428812,0.43200190768383184,-0.017535143151492287,0.6174699105210715,0.43353583926648953,-0.02062525272243992,0.6586231459711741,0.4148349647195453,0.016684271332949367,0.6179773789669212,0.43209332603010486,-0.018314862083818908,0.6198024682377657,0.4263631781635481,-0.01936443521719786,0.6181172119857478,0.4295569883187287,-0.020317234333349265,0.6187726682909458,0.43367042797903105,-0.014819409036097497,0.6185392040950298,0.4337924770006021,-0.014942602910347115,0.6174699105210715,0.43529458995066705,-0.018074061006717334,0.6586231459711741,0.41727745311752035,0.02096249924773216,0.6179773789669212,0.43386986021151774,-0.015737874153070854,0.6198024682377657,0.42814884508360546,-0.01684744053242826,0.6181172119857478,0.4314508518646079,-0.01791624017288118,0.6093725689479206,0.4384417863442,-0.02140910351850385,0.603567380295376,0.4424034801026558,-0.02288471031676755,0.5978576376578084,0.44989474562842213,-0.038574871410107264,0.6586231459711741,0.4148349647195453,0.016684271332949367,0.5991104581929646,0.4441704179993969,-0.02878341933917419,0.6054954291177355,0.43140074683682655,-0.03410369383547935,0.6012769519107598,0.43813725120685015,-0.0370134023958204,0.3861282214170682,0.609052332039908,0.8068430290733235,0.31977682487881215,0.6497435898808099,-0.010449261074754124,0.47223127856551406,0.5637356894426596,-0.15141390310526281,0.6586231459711741,0.4148349647195453,0.016684271332949367,0.43084066082573785,0.5531853365658163,-0.09695749231095109,0.5535740824980409,0.44999666967081575,-0.0881725811930846,0.5280896871783787,0.4769815654807096,-0.11009587794340416,0.3861282214170007,0.6090523320398812,0.8068430290733996,0.31977682487881925,0.6497435898808109,-0.010449261074745857,0.4722312785655158,0.5637356894426606,-0.15141390310526007,0.6586231459711741,0.4148349647195453,0.016684271332949367,0.4308406608257383,0.5531853365658191,-0.09695749231094795,0.5535740824980406,0.44999666967081553,-0.08817258119308383,0.5280896871783789,0.476981565480711,-0.11009587794340142,0.60352,0.74089,0.76007,0.76386,0.75055,0.6989,0.7196,0.60352,0.08804,0.00969,0.001,0.0459,0.25505,0.16309,0.60352,0.88037,0.96875,0.99805,0.91797,0.76514,0.81543
TRECCOVID,medical-bge-large-mix0,default,eng-Latn,0.74065,0.00215,0.01945,0.10815,0.25847,0.03464,0.00652,0.01038,0.8,0.8878571428571428,0.8878571428571428,0.8878571428571428,0.8878571428571428,0.88,0.885,-0.01617026751260039,0.4785095349783026,0.7982176686302946,0.00036029841453896516,0.5269429049254811,0.5236852359572367,0.044943476783461875,0.27655171256923156,0.1041343437797194,0.057650912659501674,0.24045780391109994,0.0771311433842666,0.055557726716781164,0.34300960775565215,0.16629463825107932,0.03649873897169562,0.2282425757480888,0.07334535853139872,0.06965119265152891,0.23211751938253303,0.09640630853588049,-0.059707477880857326,0.6031058371803698,0.4927058927545204,-0.059707477880857326,0.6031058371803698,0.4927058927545204,-0.059707477880857326,0.6031058371803698,0.4927058927545204,-0.03321678321678352,0.5856143856143857,0.4628871128871132,-0.059707477880857326,0.6031058371803698,0.4927058927545204,-0.09730908492429287,0.6193630678077678,0.5085994075049354,-0.048702276933672205,0.6018163818706147,0.49875177549175614,-0.022937352095588583,0.45553168024557966,0.7688989762738178,-0.10309908790339836,0.4626694271884837,0.7590264923852508,-0.059671120459789055,0.5163872807953979,0.509439425483232,-0.11409733124018828,0.48843537414966004,0.347399267399267,-0.05912403273933584,0.5706747341117303,0.5989882919463407,-0.12968351249277044,0.4615233276875084,0.41751642560969165,-0.08333328273827355,0.41629126985344084,0.5051977638334602,-0.0108702089306199,0.2013800664904619,0.5748603830097233,-0.05353331944278191,0.44394282012661596,0.7493387321029032,0.010223018692244472,0.5683373404845566,0.5421197298521068,-0.03321678321678352,0.5856143856143857,0.4628871128871132,0.014556916639906867,0.5990565596540512,0.6046903888183924,-0.16579128160804923,0.4817498836513531,0.5550162888105834,-0.04317075643885792,0.38972824984790033,0.609346481443926,-0.00047132244931930294,0.37527552964565214,0.6804909203354135,-0.0067521741035291615,0.4265426946539141,0.3886314710779873,0.03738575246390584,0.23730629986640342,0.0321192281982009,0.057650912659501674,0.24045780391109994,0.0771311433842666,0.044992532638604164,0.2885015586728237,0.07753917360950426,0.0256108258194069,0.19894067642540594,0.03135849759796981,0.061910888566417126,0.20030282818501308,0.05186185952085759,0.75,0.74065,0.56743,0.51409,0.70611,0.77776,0.76014,0.8,0.79,0.5844,0.2263,0.742,0.84,0.812,0.00215,0.02145,0.14222,0.4844,0.03963,0.00686,0.01105
NFCorpus,medical-bge-large-mix0,default,eng-Latn,0.37237,0.07337,0.14836,0.18773,0.20315,0.16537,0.11223,0.12679,0.5015479876160991,0.5810052091011845,0.5887648782777882,0.589017487855565,0.5862817803383229,0.5629514963880292,0.5753353973168217,0.25854116354306317,0.30752181685586905,0.15691125380561624,0.268765275887293,0.299633544687094,0.1277186571891738,0.31248467301206717,0.2477771625189061,0.017265488629108025,0.4034309907354314,0.15951812361861187,-0.12770209518491235,0.2825977574916939,0.2706884937808685,0.07276215648141295,0.378710149063664,0.20500511828188459,-0.07142680915289622,0.3530647401230257,0.22801217056863693,-0.036933504949134464,0.28719036508886975,0.49188582830363525,0.3162861404960755,0.28711176091086515,0.4920304598557963,0.3165478418475863,0.29089384914783095,0.48961846514541096,0.31514362535639645,0.27206621215016236,0.4628740370832324,0.2659470689531878,0.28985453860753757,0.492273574488853,0.31751552646761216,0.28968866984561104,0.4776254048560825,0.2882710950442013,0.284774784914437,0.48768990991056776,0.30928576641228955,0.24239736363224088,0.46182301323870906,0.34790999514692716,0.23557279335365067,0.40676261993816487,0.2737136827949737,0.20061724575956738,0.3865115678908068,0.27098109387488045,0.29417210917335584,0.43159921350915115,0.2469827907022306,0.20197408133716427,0.37971804469612935,0.26434230027250133,0.2217173505090396,0.4145130594427055,0.24375648659089708,0.20212867389067446,0.4100445248386642,0.26698902096562127,-0.15014097292327316,0.046520737924130674,0.25507183184098003,-0.0964072090824576,0.19044823405371772,0.366793650128664,-0.019692461187270714,0.3520145369387086,0.39047925760837454,0.27206621215016236,0.4628740370832324,0.2659470689531878,-0.07269692588356992,0.2962758018450487,0.39712786495529584,0.11490819264643076,0.4064901944420906,0.2949542774200541,0.03795069949074972,0.38857201091658305,0.3527905527960629,0.08261132670779148,0.21293702216032412,0.23932043484609966,0.15592728655539842,0.24207620466201843,0.14539385134605645,0.2834586335950825,0.20235532119635072,0.016367609737528297,0.4034309907354314,0.15951812361861187,-0.12770209518491235,0.24266273127180205,0.2408864317705521,0.0911137967511828,0.36353493380422425,0.19353525188397508,-0.06050778199068814,0.33402509530502283,0.21375437398476743,-0.01834748198657673,0.48607,0.37237,0.34951,0.43988,0.35341,0.43253,0.40303,0.50155,0.26904,0.08588,0.02183,0.20495,0.39938,0.33932,0.07337,0.18504,0.35756,0.67898,0.22863,0.12059,0.1417
ArguAna,medical-bge-large-mix0,default,eng-Latn,0.64465,0.41323,0.56698,0.57282,0.57287,0.57195,0.52738,0.55263,0.42105263157894735,0.5700230305493478,0.5758554200831076,0.5759110533638543,0.5749858861242697,0.5309388335704136,0.5557965860597457,0.1506004112895461,-0.05492625575233645,-0.08231646010157007,0.1505916337371511,-0.05492958494511393,-0.0822303007889276,0.1493045680275085,-0.05542667337453099,-0.08413176198199071,0.17317013070740744,-0.0741395703943771,-0.09718405120523735,0.15050317530027926,-0.05412616915445737,-0.08101060470808862,0.15476858085313222,-0.049830955113663394,-0.08370255976198086,0.14992037482352435,-0.05054936356939823,-0.08295371304129592,0.12789560386306537,-0.07203332283616959,-0.08441467528276404,0.1278911690206668,-0.07203337853130969,-0.08432807604090888,0.12709573085274406,-0.07226119286421345,-0.0862886508170929,0.15190297717919815,-0.0872505582325032,-0.0980617647112535,0.12787039215602147,-0.07117858259769903,-0.08310158199122089,0.13152532143428222,-0.06654328505033638,-0.08510761143088362,0.12858191072044245,-0.0666585754695257,-0.08522719280853733,0.14733288763102628,-0.0503486359881475,-0.0749847287905329,0.14687062712740206,-0.050621377685978144,-0.07250871238315174,0.14182306680063528,-0.0495012187964936,-0.0766909590994082,0.17317013070740744,-0.0741395703943771,-0.09718405120523735,0.14611311255462373,-0.04424595655938629,-0.06326651552694812,0.15289750117981482,-0.037719697242039135,-0.07646297059891047,0.14259099121676247,-0.03877196742128466,-0.07473240361204067,-0.03918413309982938,0.3594881905827051,0.7007345061131438,0.016589010266905804,0.027063217306887013,0.509891735270077,0.08621100700402651,-0.009673127649467796,-0.017513310585552187,0.17317013070740744,-0.0741395703943771,-0.09718405120523735,0.08648463933619242,0.1552685214365486,0.35392497885920227,0.14822729935326828,0.0049399008470662345,-0.05082533764907266,0.10934917639685042,0.014288476339969249,-0.03697374217053063,-0.0391841330998338,0.3594881905826462,0.7007345061131205,0.016589010266918048,0.027063217306883363,0.5098917352700578,0.08621100700402608,-0.009673127649468675,-0.017513310585549776,0.17317013070740744,-0.0741395703943771,-0.09718405120523735,0.08648463933618929,0.15526852143655384,0.35392497885920043,0.14822729935326845,0.004939900847065875,-0.050825337649071566,0.10934917639685024,0.01428847633996941,-0.036973742170530954,0.41323,0.64465,0.66804,0.6692,0.6622,0.56473,0.61018,0.41323,0.0889,0.00988,0.001,0.04787,0.22428,0.15661,0.41323,0.88905,0.98791,0.99644,0.95733,0.67283,0.78307
PublicHealthQA,medical-bge-large-mix1,english,eng-Latn,0.81753,0.6686,0.77294,0.7747,0.77474,0.77384,0.76066,0.76589,0.6686046511627907,0.772939737910668,0.7746961814469382,0.7747374151596218,0.7738395164267255,0.7606589147286821,0.765891472868217,0.641389268922556,0.4306245197402327,-0.06202620552684015,0.6414375049982884,0.4307449458781862,-0.06180158097103974,0.6419032818149963,0.42997826267272266,-0.0661057922523463,0.671815237847635,0.3956139654241132,-0.09191675413651958,0.6415314693568057,0.43201343758921923,-0.0628374982770441,0.6295997302048864,0.42833120848550893,-0.06327594393005997,0.6395709520400112,0.43492963342959573,-0.054573420842336996,0.641389268922556,0.4306245197402327,-0.06202620552684015,0.6414375049982884,0.4307449458781862,-0.06180158097103974,0.6419032818149963,0.42997826267272266,-0.0661057922523463,0.671815237847635,0.3956139654241132,-0.09191675413651958,0.6415314693568057,0.43201343758921923,-0.0628374982770441,0.6295997302048864,0.42833120848550893,-0.06327594393005997,0.6395709520400112,0.43492963342959573,-0.054573420842336996,0.6368207315057878,0.43830658568910347,-0.05243276187016752,0.6380713056136502,0.44132615457009594,-0.046775061181296616,0.636170586512289,0.44262896088145176,-0.059754445008760586,0.671815237847635,0.3956139654241132,-0.09191675413651958,0.634480648430188,0.45165621611590634,-0.04678198268189335,0.6096859515330263,0.441717228151344,-0.047267710293665215,0.6307517627867326,0.45509428643685934,-0.028877198194431037,1.0,1.0,1.0,0.8694497153700163,1.0,1.0,0.5881390527022761,0.5812785868170142,-0.013816551003058808,0.671815237847635,0.3956139654241132,-0.09191675413651958,0.5432463538363289,0.7831034996186855,0.21366957794713032,0.5045751063733263,0.5113240981802785,0.038507811064129364,0.5827263788169299,0.5838323502578756,0.13980251855237683,,,,0.8694497153700049,1.0,1.0,0.5881390527022826,0.5812785868170173,-0.0138165510030595,0.671815237847635,0.3956139654241132,-0.09191675413651958,0.5432463538363353,0.7831034996186864,0.2136695779471295,0.5045751063733257,0.5113240981802778,0.038507811064128795,0.582726378816932,0.583832350257877,0.13980251855237869,0.6686,0.81753,0.82618,0.827,0.82059,0.79215,0.80165,0.6686,0.09535,0.00994,0.001,0.04826,0.29457,0.1814,0.6686,0.95349,0.99419,1.0,0.96512,0.88372,0.90698
MedicalQARetrieval,medical-bge-large-mix1,default,eng-Latn,0.74614,0.61328,0.70286,0.7069,0.70702,0.70541,0.68221,0.69398,0.61279296875,0.7026179237971217,0.7066544807808528,0.7067799185264011,0.7051653951633,0.6819661458333311,0.6937337239583319,0.63194526064854,0.4396548440302847,-0.015271004385410802,0.6317578432429218,0.43976474469700744,-0.015453454225469867,0.6310648476969687,0.4410018947997673,-0.01881335818083075,0.6712829230080489,0.4235462086814301,0.013516807325228485,0.631133947508026,0.4399895943207605,-0.01676611512880467,0.6323564531757865,0.43473067728323866,-0.015543383398103806,0.6303594842554618,0.4374491058511382,-0.015596632155114245,0.6325967388776209,0.4411509417675858,-0.013177205512375001,0.6324091078483686,0.44126003106908757,-0.01336062306908567,0.6317047284799986,0.44246784206300244,-0.01675320003918451,0.6722802096990081,0.42560233354968474,0.016959363159404398,0.6317799156531215,0.4414701319597877,-0.01468736266686265,0.6329552025785422,0.43627387246905097,-0.013504201921462188,0.6309804224595207,0.4390098875767383,-0.013675209255985539,0.6229284717775595,0.44613671883479905,-0.019632398036394383,0.6181076995083826,0.449846793696335,-0.022467429021190626,0.6132529299622967,0.456894457581733,-0.03874732700008593,0.6712829230080489,0.4235462086814301,0.013516807325228485,0.6129672943647364,0.4529088890576991,-0.030344241964225305,0.6179650362688465,0.44013641478589655,-0.02812078203669489,0.6130801356107807,0.44627530826704703,-0.028772597182622754,0.3301203689713175,0.4787364427198774,0.7424573720978518,0.34644924045642955,0.6613416823430494,-0.09284000863748348,0.5017809229432934,0.5670414600450646,-0.17063339537285277,0.6712829230080489,0.4235462086814301,0.013516807325228485,0.4556014136217808,0.5697267456432219,-0.137478576263512,0.5661546755893114,0.46009577967015236,-0.07411944419650784,0.5380343658289799,0.4864584543058772,-0.08591237348966133,0.3301203689713587,0.4787364427199424,0.742457372097961,0.34644924045642445,0.6613416823430508,-0.09284000863747847,0.5017809229432936,0.5670414600450654,-0.17063339537285135,0.6712829230080489,0.4235462086814301,0.013516807325228485,0.45560141362178197,0.5697267456432238,-0.13747857626351112,0.5661546755893119,0.46009577967015297,-0.07411944419650807,0.5380343658289815,0.48645845430587903,-0.08591237348966013,0.61328,0.74614,0.76558,0.76888,0.75516,0.70394,0.7251,0.61328,0.08818,0.00973,0.001,0.04585,0.25553,0.16357,0.61328,0.88184,0.97266,0.99854,0.91699,0.7666,0.81787
TRECCOVID,medical-bge-large-mix1,default,eng-Latn,0.75101,0.00222,0.01976,0.11059,0.26252,0.03516,0.00643,0.01053,0.84,0.9095238095238095,0.9095238095238095,0.9095238095238095,0.9095238095238095,0.9066666666666667,0.9066666666666667,-0.05484643146984448,0.4640009243742406,0.8020284907850095,0.016130743140071003,0.482856972745997,0.5213931089297229,0.10074311667208478,0.21608566587891206,0.09400153173275741,0.1110046917038436,0.18960615222211644,0.09644438565917807,0.11857234527679121,0.2999735705354148,0.17629134121200027,0.1536869959303011,0.216882562636987,0.1033721562165783,0.14282776262828104,0.19358462873001694,0.09974747492645623,-0.29382287974520926,0.5299275697333935,0.6789464221503047,-0.29382287974520926,0.5299275697333935,0.6789464221503047,-0.29382287974520926,0.5299275697333935,0.6789464221503047,-0.2695753559155625,0.5254663721158567,0.666543937162494,-0.29382287974520926,0.5299275697333935,0.6789464221503047,-0.280510303536618,0.5244360902255644,0.6803292954608744,-0.280510303536618,0.5244360902255644,0.6803292954608744,-0.05648037613181047,0.42863639177732243,0.7657558211162625,-0.2357898037087679,0.4567204574284738,0.7707496616582185,-0.16761022519532168,0.4337428124872169,0.4943197481685396,-0.2880905326557507,0.4223367212497643,0.47510822510822476,-0.1681368669154991,0.5225198388639797,0.63230980711486,-0.04464218494053597,0.44881422598262877,0.5202969353533649,-0.14066116697131648,0.36999129734285857,0.5108786487468323,-0.14388413915079246,0.2430079886924301,0.5804819814764476,-0.2020961751586808,0.4543080984786729,0.7645961751586807,-0.15122663512808152,0.4863461271630474,0.5109250804432143,-0.2695753559155625,0.5254663721158567,0.666543937162494,-0.09832056039332018,0.5930777502222059,0.6512738754529588,0.011709439289103493,0.5020711360007407,0.6209474000879357,-0.13535480692920324,0.3402068908896851,0.6163077091486273,0.004897963883174111,0.342905600615783,0.6741440063744336,0.027234195897227954,0.35934081875411017,0.3769307277128163,0.10276369529054126,0.17109454261765336,0.017387456903117007,0.1110046917038436,0.18960615222211644,0.09644438565917807,0.12235635776049161,0.24302393472285225,0.08856219767461018,0.16240037402546323,0.1801879935482071,0.049874542880354936,0.13252182533843582,0.14714953829352978,0.03912886514435609,0.78,0.75101,0.57445,0.51788,0.71427,0.78358,0.76929,0.84,0.798,0.5912,0.22724,0.749,0.84,0.828,0.00222,0.02173,0.14437,0.48697,0.03998,0.00676,0.01124
NFCorpus,medical-bge-large-mix1,default,eng-Latn,0.37144,0.07332,0.14857,0.1882,0.20356,0.1658,0.11247,0.12772,0.4984520123839009,0.5813234065556047,0.5885636199613583,0.58881220603894,0.5855238040859968,0.5629514963880291,0.5750257997936019,0.2708805137841535,0.3134018232465265,0.1688582382225203,0.28093572603656897,0.30589750957098555,0.1411581117055637,0.322046681683916,0.2563842036526776,0.03656976710014034,0.423838374730507,0.15888791386127152,-0.10661428181845606,0.29596630688683956,0.2779214264651823,0.08809073944856305,0.39475343129750173,0.20736280969011295,-0.052645670233160344,0.36659410447371105,0.23240062861194,-0.019152482914022762,0.3218318086015631,0.4883026110219594,0.3108295002684943,0.3216666995611169,0.48845250664160866,0.31107042365726595,0.3235752503609755,0.4866087286796547,0.3103097325084261,0.311387666511579,0.4553380908729476,0.2574702678039333,0.32421285633519215,0.4890567197634177,0.31306698075333267,0.3264631440598643,0.4754592379331666,0.28590462628069474,0.3217765337309248,0.48373128025746986,0.30303544710662467,0.2602516307609885,0.46411603216188396,0.34934527725929077,0.25500552685498346,0.40785241180923276,0.27681185849089845,0.21369140554405378,0.38678498558667784,0.2742452122534032,0.337278035021565,0.42850651814368085,0.24231123184653214,0.226776049636772,0.3772647041988717,0.26523815337972645,0.24187267095090678,0.408531647874021,0.23882125076807756,0.22036254991969567,0.4039628058529767,0.2606281651015381,-0.13899462632401827,0.042650990804137486,0.2373163811159117,-0.09081517436070158,0.18376318595758231,0.3507514654339369,-0.020714062962743147,0.3498596844618839,0.3829662705611209,0.311387666511579,0.4553380908729476,0.2574702678039333,-0.059803589378080974,0.2896149617999305,0.3841134662088215,0.12933433530217375,0.39583501812794897,0.2826097921147455,0.04448969556785845,0.37639652299374976,0.3328114418765014,0.09907534728327308,0.22206936627256063,0.24206433767255803,0.16740310073787465,0.2481774080732965,0.15272904383865601,0.28482156529577074,0.21701264478470217,0.04204262923773711,0.423838374730507,0.15888791386127152,-0.10661428181845606,0.2646975877991255,0.24456467869242515,0.09881915258676857,0.38259940529535286,0.19711883947811681,-0.045740467853835315,0.3487098878774279,0.21735631541410438,-0.004706110311854231,0.48297,0.37144,0.34965,0.43972,0.35319,0.43199,0.40429,0.49845,0.26718,0.08551,0.02178,0.20372,0.39732,0.34118,0.07332,0.18252,0.35789,0.67758,0.22873,0.11984,0.14198
